run_id,year,trades,expectancy_R,pf,winrate
20260221_075421,2023,2,0.18281000000000003,1.321147494905488,0.5
20260221_063806,2023,140,-0.09459028571428571,0.6338671705979854,0.45
20260221_064929,2023,4,-0.12633250000000001,0.6477972079148574,0.25
20260221_074352,2023,127,-0.1600515748031496,0.7858588040085861,0.3464566929133858
